id_cidade|ds_cidade|id_estado
2901|IMPERATRIZ|13
3050|ITAIPAVA DO GRAJAU|13
3103|ITAPECURU MIRIM|13
3168|ITINGA DO MARANHAO|13
3222|Imperatriz|13
3386|JATOBA|13
3395|JENIPAPO DOS VIEIRAS|13
3426|JOAO LISBOA|13
3451|JOSELANDIA|13
3471|JUNCO DO MARANHAO|13
3551|LAGO DA PEDRA|13
3552|LAGO DO JUNCO|13
3553|LAGO DOS RODRIGUES|13
3556|LAGO VERDE|13
3576|LAGOA DO MATO|13
3589|LAGOA GRANDE DO MARANHAO|13
3610|LAJEADO NOVO|13
3668|LIMA CAMPOS|13
3696|LORETO|13
3711|LUIS DOMINGUES|13
3749|Lima Campos|13
3799|MAGALHAES DE ALMEIDA|13
3804|MAIOBA (PACO DO LUMIAR)|13
3866|MARACACUME|13
3876|MARAJA DO SENA|13
3878|MARANHAOZINHO|13
3961|MATA ROMA|13
3974|MATINHA|13
3986|MATOES|13
3987|MATOES DO NORTE|13
4035|MILAGRES DO MARANHAO|13
4055|MIRADOR|13
4063|MIRANDA DO NORTE|13
4080|MIRINZAL|13
4103|MONCAO|13
4163|MONTES ALTOS|13
4197|MORROS|13
4354|NINA RODRIGUES|13
4410|NOVA COLINAS|13
4434|NOVA IORQUE|13
4456|NOVA OLINDA DO MARANHAO|13
4557|Nova Olinda do Maranhão|13
4577|OLHO DAGUA DAS CUNHAS|13
4589|OLINDA NOVA DO MARANHAO|13
4662|PACO DO LUMIAR|13
4708|PALMEIRANDIA|13
4753|PARAIBANO|13
4810|PARNARAMA|13
4826|PASSAGEM FRANCA|13
4837|PASTOS BONS|13
4863|PAULINO NEVES|13
4876|PAULO RAMOS|13
4909|PEDREIRAS|13
4918|PEDRO DO ROSARIO|13
4935|PENALVA|13
4954|PERI MIRIM|13
4957|PERITORO|13
5004|PINDARE MIRIM|13
5022|PINHEIRO|13
5033|PIO XII|13
5058|PIRAPEMAS|13
5105|POCAO DE PEDRAS|13
5198|PORTO FRANCO|13
5208|PORTO RICO DO MARANHAO|13
5259|PRESIDENTE JUSCELINO|13
5264|PRESIDENTE MEDICI|13
5269|PRESIDENTE SARNEY|13
5271|PRESIDENTE VARGAS|13
5460|RAPOSA|13
5500|RIACHAO|13
5520|RIBAMAR FIQUENE|13
5657|ROSARIO|13
5834|SANTA FILOMENA DO MARANHAO|13
5856|SANTA LUZIA DO PARUA|13
5886|SANTA QUITERIA DO MARANHAO|13
5887|SANTA RITA|13
5959|SANTANA DO MARANHAO|13
5992|SANTO AMARO DO MARANHAO|13
6048|SANTO ANTONIO DOS LOPES|13
6066|SAO BENEDITO DO RIO PRETO|13
6069|SAO BENTO|13
6077|SAO BERNARDO|13
6103|SAO DOMINGOS DO AZEITAO|13
6106|SAO DOMINGOS DO MARANHAO|13
6113|SAO FELIX DE BALSAS|13
6130|SAO FRANCISCO DO BREJAO|13
6134|SAO FRANCISCO DO MARANHAO|13
6171|SAO JOAO BATISTA|13
6200|SAO JOAO DO CARU|13
6210|SAO JOAO DO PARAISO|13
6218|SAO JOAO DO SOTER|13
6223|SAO JOAO DOS PATOS|13
6266|SAO JOSE DE RIBAMAR|13
6316|SAO JOSE DOS BASILIOS|13
6333|SAO LUIS|13
6338|SAO LUIS GONZAGA DO MARANHAO|13
6354|SAO MATEUS DO MARANHAO|13
6387|SAO PEDRO DA AGUA BRANCA|13
6406|SAO PEDRO DOS CRENTES|13
6410|SAO RAIMUNDO DAS MANGABEIRAS|13
6411|SAO RAIMUNDO DO DOCA BEZERRA|13
6413|SAO ROBERTO|13
6463|SAO VICENTE FERRER|13
6484|SATUBINHA|13
6505|SENADOR ALEXANDRE COSTA|13
6515|SENADOR LA ROCQUE|13
6516|SENADOR LA ROQUE|13
6575|SERRANO DO MARANHAO|13
6630|SITIO NOVO|13
6665|SUCUPIRA DO NORTE|13
6666|SUCUPIRA DO RIACHAO|13
6695|Santa Luzia|13
6723|Sao luis|13
6763|SÃ£o LuÃ­s|13
6804|São Luis|13
6805|São Luís|13
6902|TASSO FRAGOSO|13
6963|TIMBIRAS|13
6969|TIMON|13
7045|TRIZIDELA DO VALE|13
7054|TUFILANDIA|13
7063|TUNTUM|13
7075|TURIACU|13
7076|TURILANDIA|13
7085|TUTOIA|13
7182|URBANO SANTOS|13
7243|VARGEM GRANDE|13
7335|VILA NOVA DOS MARTIRIOS|13
7378|VITORIA DO MEARIM|13
7381|VITORINO FREIRE|13
7449|ZE DOCA|13
7523|pedreiras|13
2|(LEOPOLDINA)|14
4|ABADIA DOS DOURADOS|14
6|ABAETE|14
7|ABAETE DOS MENDES (RIO PARANAI|14
10|ABAIBA (LEOPOLDINA)|14
19|ABRE CAMPO|14
21|ACAIACA|14
36|ACUCENA|14
38|ACURUI (ITABIRITO)|14
40|ADAO COLARES (BOTUMIRIM)|14
57|AGUA BOA|14
61|AGUA COMPRIDA|14
73|AGUANIL|14
82|AGUAS FERREAS (SAO PEDRO DOS F|14
83|AGUAS FORMOSAS|14
87|AGUAS VERMELHAS|14
96|AIMORES|14
100|AIURUOCA|14
102|ALAGOA|14
109|ALBERTINA|14
110|ALBERTO ISAACSON (MARTINHO CAM|14
111|ALBERTOS (FORMIGA)|14
124|ALEGRIA (SIMONESIA)|14
125|ALEM PARAIBA|14
129|ALEXANDRITA (ITURAMA)|14
131|ALFENAS|14
134|ALFREDO VASCONCELOS|14
143|ALMEIDA (JABOTICATUBAS)|14
145|ALMENARA|14
151|ALPERCATA|14
153|ALPINOPOLIS|14
162|ALTEROSA|14
173|ALTO CAPARAO|14
178|ALTO JEQUITIBA|14
180|ALTO MARANHAO|14
181|ALTO MARANHAO (CONGONHAS)|14
190|ALTO RIO DOCE|14
199|ALVACAO (CORACAO DE JESUS)|14
200|ALVARENGA|14
205|ALVINOPOLIS|14
207|ALVORADA (CARANGOLA)|14
208|ALVORADA DE MINAS|14
218|AMANHECE (ARAGUARI)|14
226|AMARANTINA|14
227|AMARANTINA (OURO PRETO)|14
240|AMPARO DA SERRA|14
262|ANDRADAS|14
265|ANDRELANDIA|14
267|ANGELANDIA|14
278|ANGUSTURA|14
279|ANGUSTURA (ALEM PARAIBA)|14
298|ANTONIO CARLOS|14
299|ANTONIO DIAS|14
304|ANTONIO PEREIRA (OURO PRETO)|14
306|ANTONIO PRADO DE MINAS|14
307|ANTUNES (IGARATINGA)|14
312|APARECIDA DE MINAS (FRUTAL)|14
342|ARACAI|14
354|ARACITABA|14
359|ARACUAI|14
372|ARAGUARI|14
383|ARANHA (BRUMADINHO)|14
384|ARANTINA|14
390|ARAPONGA|14
392|ARAPORA|14
394|ARAPUA|14
415|ARAUJOS|14
416|ARAXA|14
418|ARCEBURGO|14
420|ARCOS|14
422|AREADO|14
438|ARGIRITA|14
441|ARICANDUVA|14
442|ARINOS|14
486|ASTOLFO DUTRA|14
491|ATALEIA|14
496|AUGUSTO DE LIMA|14
507|AVAI DO JACINTO|14
515|AZURITA|14
516|AZURITA (MATEUS LEME)|14
530|Alto Caparaó|14
543|Andradas|14
556|Araguari|14
566|Araçuaí|14
567|Arcos|14
582|BACAO (ITABIRITO)|14
589|BAEPENDI|14
602|BALDIM|14
615|BAMBUI|14
620|BANDEIRA|14
623|BANDEIRA DO SUL|14
635|BARAO DE COCAIS|14
641|BARAO DE MONTE ALTO|14
644|BARBACENA|14
673|BARRA DO CUIETE (CONSELHEIRO P|14
693|BARRA LONGA|14
705|BARREIRO BRANCO|14
706|BARREIRO DA RAIZ (JANAUBA)|14
723|BARROSO|14
746|BELA VISTA DE MINAS|14
759|BELISARIO (MURIAE)|14
760|BELMIRO BRAGA|14
764|BELO HORIZONTE|14
767|BELO ORIENTE|14
768|BELO VALE|14
785|BERILO|14
786|BERIZAL|14
793|BERTOPOLIS|14
797|BETIM|14
799|BIAS FORTES|14
800|BICAS|14
801|BICUIBA (RAUL SOARES)|14
804|BIQUINHAS|14
809|BITURI (JECEABA)|14
814|BOA ESPERANCA (FORMIGA)|14
822|BOA UNIAO DE ITABIRINHA (ITABI|14
830|BOA VISTA DE MINAS (NOVA SERRA|14
831|BOA VISTA DE MINAS (NOVA SERRANA)|14
845|BOCAINA DE MINAS|14
847|BOCAIUVA|14
856|BOM DESPACHO|14
861|BOM JARDIM DE MINAS|14
863|BOM JESUS DA CACHOEIRA (MURIAE|14
865|BOM JESUS DA PENHA|14
869|BOM JESUS DO AMPARO|14
871|BOM JESUS DO DIVINO (DIVINO)|14
872|BOM JESUS DO GALHO|14
885|BOM REPOUSO|14
888|BOM SUCESSO|14
891|BOM SUCESSO DE PATOS (PATOS DE|14
894|BONFIM|14
900|BONFINOPOLIS DE MINAS|14
903|BONITO DE MINAS|14
915|BORDA DA MATA|14
921|BOTELHOS|14
923|BOTUMIRIM|14
940|BRAS PIRES|14
943|BRASILANDIA DE MINAS|14
948|BRASILIA DE MINAS|14
950|BRASOPOLIS|14
952|BRAUNAS|14
956|BRAZOPOLIS|14
963|BREJO BONITO (CRUZEIRO DA FORT|14
964|BREJO BONITO (CRUZEIRO DA FORTALEZA)|14
983|BRUMADINHO|14
987|BUENO BRANDAO|14
988|BUENOPOLIS|14
991|BUGRE|14
1010|BURITIS|14
1012|BURITIZEIRO|14
1014|Baependi|14
1023|Bambuí|14
1025|Barbacena|14
1038|Belmiro Braga|14
1039|Belo Horizonte|14
1051|Boa Esperança|14
1054|Bocaiuva|14
1056|Bom Despacho|14
1064|Bonito de Minas|14
1076|Brumadinho|14
1085|CABECEIRA GRANDE|14
1092|CABO VERDE|14
1101|CACAREMA (CAPITAO ENEAS)|14
1108|CACHOEIRA DA PRATA|14
1110|CACHOEIRA DE MINAS|14
1111|CACHOEIRA DE PAJEU|14
1112|CACHOEIRA DE SANTA CRUZ (VICOS|14
1114|CACHOEIRA DO BRUMADO (MARIANA)|14
1115|CACHOEIRA DO CAMPO|14
1116|CACHOEIRA DO CAMPO (OURO PRETO|14
1117|CACHOEIRA DO CAMPO (OURO PRETO)|14
1118|CACHOEIRA DO MANTEIGA (BURITIZ|14
1140|CAETANOPOLIS|14
1142|CAETE|14
1143|CAETE (JUIZ DE FORA)|14
1153|CAIANA|14
1177|CAJURI|14
1180|CALDAS|14
1197|CAMACHO|14
1200|CAMANDUCAIA|14
1212|CAMBUI|14
1213|CAMBUQUIRA|14
1218|CAMPANARIO|14
1220|CAMPANHA|14
1231|CAMPINA VERDE|14
1241|CAMPO ALEGRE DE MINAS (RESPLEN|14
1243|CAMPO AZUL|14
1244|CAMPO BELO|14
1249|CAMPO DO MEIO|14
1252|CAMPO FLORIDO|14
1270|CAMPOS ALTOS|14
1278|CAMPOS GERAIS|14
1285|CANA VERDE|14
1286|CANAA|14
1288|CANABRAVA (JOAO PINHEIRO)|14
1331|CANTAGALO|14
1345|CAPARAO|14
1350|CAPELA NOVA|14
1351|CAPELINHA|14
1352|CAPETINGA|14
1354|CAPIM BRANCO|14
1356|CAPINOPOLIS|14
1361|CAPITAO ANDRADE|14
1363|CAPITAO ENEAS|14
1367|CAPITOLIO|14
1375|CAPUTIRA|14
1382|CARAI|14
1391|CARANAIBA|14
1392|CARANDAI|14
1393|CARANGOLA|14
1396|CARATINGA|14
1403|CARBONITA|14
1408|CAREACU|14
1424|CARLOS CHAGAS|14
1426|CARMESIA|14
1428|CARMO DA CACHOEIRA|14
1429|CARMO DA MATA|14
1430|CARMO DE MINAS|14
1431|CARMO DO CAJURU|14
1432|CARMO DO PARANAIBA|14
1433|CARMO DO RIO CLARO|14
1436|CARMOPOLIS DE MINAS|14
1442|CARNEIRINHO|14
1448|CARRANCAS|14
1455|CARVALHOPOLIS|14
1456|CARVALHOS|14
1459|CASA GRANDE|14
1462|CASCALHO RICO|14
1471|CASSIA|14
1483|CATAGUASES|14
1489|CATAS ALTAS|14
1490|CATAS ALTAS DA NORUEGA|14
1503|CATUJI|14
1505|CATUNI (FRANCISCO SA)|14
1509|CATUTI|14
1512|CAXAMBU|14
1522|CEDRO DO ABAETE|14
1530|CENTRAL DE MINAS|14
1531|CENTRAL DE SANTA HELENA (DIVIN|14
1533|CENTRALINA|14
1557|CHACARA|14
1558|CHALE|14
1561|CHAPADA DO NORTE|14
1563|CHAPADA GAUCHA|14
1574|CHAVESLANDIA|14
1575|CHAVESLANDIA (SANTA VITORIA)|14
1576|CHIADOR|14
1578|CHONIM (GOVERNADOR VALADARES)|14
1579|CHONIN DE BAIXO (GOVERNADOR VA|14
1586|CHUMBO (PATOS DE MINAS)|14
1595|CIPOTANEA|14
1598|CISNEIROS (PALMA)|14
1599|CLARAVAL|14
1600|CLARO DOS POCOES|14
1602|CLAUDIO|14
1607|COCAIS|14
1608|COCAIS (BARAO DE COCAIS)|14
1619|COIMBRA|14
1643|COLUNA|14
1645|COMENDADOR GOMES|14
1648|COMERCINHO|14
1651|CONCEICAO DA APARECIDA|14
1653|CONCEICAO DA BARRA DE MINAS|14
1654|CONCEICAO DA BOA VISTA (RECREI|14
1656|CONCEICAO DA IBITIPOCA|14
1657|CONCEICAO DA IBITIPOCA (LIMA D|14
1658|CONCEICAO DAS ALAGOAS|14
1659|CONCEICAO DAS PEDRAS|14
1660|CONCEICAO DE IPANEMA|14
1663|CONCEICAO DE TRONQUEIRAS|14
1667|CONCEICAO DO CAPIM (AIMORES)|14
1672|CONCEICAO DO MATO DENTRO|14
1673|CONCEICAO DO PARA|14
1674|CONCEICAO DO RIO VERDE|14
1675|CONCEICAO DOS OUROS|14
1679|CONCORDIA DE MUCURI (LADAINHA)|14
1687|CONEGO MARINHO|14
1688|CONFINS|14
1691|CONGONHAL|14
1692|CONGONHAS|14
1694|CONGONHAS DO NORTE|14
1696|CONQUISTA|14
1699|CONSELHEIRO LAFAIETE|14
1701|CONSELHEIRO PENA|14
1705|CONTAGE|14
1709|COQUEIRAL|14
1714|CORACAO DE JESUS|14
1722|CORDISBURGO|14
1727|CORINTO|14
1729|COROACI|14
1732|COROMANDEL|14
1737|CORONEL FABRICIANO|14
1744|CORONEL MURTA|14
1745|CORONEL PACHECO|14
1749|CORONEL XAVIER CHAVES|14
1750|CORREGO DANTA|14
1751|CORREGO DO BOM JESUS|14
1753|CORREGO DO OURO (CAMPOS GERAIS|14
1755|CORREGO DOS BORGES (GOVERNADOR|14
1756|CORREGO DOS MELQUIADES (GOVERN|14
1757|CORREGO FUNDO|14
1758|CORREGO NOVO|14
1759|CORREIA DE ALMEIDA (BARBACENA)|14
1764|CORRENTINHO (GUANHAES)|14
1781|COSTAS DA MANTIQUEIRA (BARBACE|14
1788|COUTO DE MAGALHAES DE MINAS|14
1798|CRISOLIA (OURO FINO)|14
1799|CRISOLITA|14
1802|CRISTAIS|14
1808|CRISTALIA|14
1810|CRISTIANO OTONI|14
1812|CRISTINA|14
1820|CRUCILANDIA|14
1829|CRUZEIRO DA FORTALEZA|14
1835|CRUZILIA|14
1836|CRUZINHA (MINAS NOVAS)|14
1854|CUPARAQUE|14
1866|CURRAL DE DENTRO|14
1879|CURVELO|14
1890|Caeté|14
1908|Campestre|14
1911|Campo Belo|14
1919|Campos Altos|14
1929|Canápolis|14
1932|Capelinha|14
1933|Capitão Enéas|14
1939|Carandai|14
1940|Carandaí|14
1941|Carangola|14
1943|Caratinga|14
1949|Carmo da Cachoeira|14
1950|Carmo do Cajuru|14
1951|Carmópolis de Minas|14
1953|Carvalhopolis|14
1957|Cataguases|14
1961|Catuti|14
1978|Cidade|14
1988|Congonhas|14
1989|Conselheiro Lafaiete|14
1990|Conselheiro Pena|14
1992|Contagem|14
1995|Coromandel|14
1996|Coronel Fabriciano|14
2016|DATAS|14
2019|DELFIM MOREIRA|14
2020|DELFINOPOLIS|14
2022|DELTA|14
2030|DESCOBERTO|14
2034|DESTERRO DE ENTRE RIOS|14
2035|DESTERRO DO MELO|14
2041|DIAMANTE DE UBA (UBA)|14
2045|DIAMANTINA|14
2051|DIAS TAVARES (JUIZ DE FORA)|14
2052|DIOGO DE VASCONCELOS|14
2053|DIONISIO|14
2059|DIVINESIA|14
2060|DIVINO|14
2061|DIVINO DAS LARANJEIRAS|14
2063|DIVINO DE VIRGOLANDIA (VIRGOLANDIA)|14
2065|DIVINOLANDIA DE MINAS|14
2066|DIVINOPOLIS|14
2069|DIVISA ALEGRE|14
2070|DIVISA NOVA|14
2071|DIVISOPOLIS|14
2074|DOIS DE ABRIL (PALMOPOLIS)|14
2085|DOM BOSCO|14
2086|DOM CAVATI|14
2087|DOM CORREA (MANHUACU)|14
2092|DOM JOAQUIM|14
2098|DOM SILVERIO|14
2099|DOM VICOSO|14
2104|DONA EUZEBIA|14
2108|DORES DE CAMPOS|14
2109|DORES DE GUANHAES|14
2112|DORES DO INDAIA|14
2114|DORES DO TURVO|14
2115|DORESOPOLIS|14
2121|DOURADOQUARA|14
2138|DURANDE|14
2142|Diamantina|14
2144|Divinópolis|14
2147|Dom CorrÃªa|14
2150|Dom Silvério|14
2159|Durandé|14
2176|ELOI MENDES|14
2192|ENGENHEIRO CALDAS|14
2197|ENGENHEIRO NAVARRO|14
2202|ENTRE FOLHAS|14
2204|ENTRE RIOS DE MINAS|14
2219|ERVALIA|14
2222|ESMERALDAS|14
2223|ESPERA FELIZ|14
2233|ESPINOSA|14
2235|ESPIRITO SANTO DO DOURADO|14
2245|ESTEVAO DE ARAUJO (ARAPONGA)|14
2246|ESTIVA|14
2251|ESTRELA DALVA|14
2253|ESTRELA DO INDAIA|14
2255|ESTRELA DO SUL|14
2263|EUGENOPOLIS|14
2266|EUXENITA (SABINOPOLIS)|14
2267|EWBANK DA CAMARA|14
2268|EXTREMA|14
2281|Ervália|14
2288|Eugenópolis|14
2291|Extrema|14
2296|FAMA|14
2298|FARIA LEMOS|14
2327|FELICIO DOS SANTOS|14
2329|FELISBURGO|14
2330|FELIXLANDIA|14
2337|FERNANDES TOURINHO|14
2344|FERNAO DIAS|14
2348|FERROS|14
2349|FERVEDOURO|14
2350|FIDELANDIA (ATALEIA)|14
2361|FLOR DE MINAS (GURINHATA)|14
2377|FLORESTAL|14
2387|FONSECA (ALVINOPOLIS)|14
2390|FORMIGA|14
2404|FORTALEZA DE MINAS|14
2410|FORTUNA DE MINAS|14
2421|FRANCISCO BADARO|14
2424|FRANCISCO DUMONT|14
2427|FRANCISCO SA|14
2429|FRANCISCOPOLIS|14
2433|FREI GASPAR|14
2434|FREI INOCENCIO|14
2435|FREI LAGONEGRO|14
2441|FRONTEIRA|14
2442|FRONTEIRA DOS VALES|14
2444|FRUTA DE LEITE|14
2445|FRUTAL|14
2450|FUNILANDIA|14
2451|FURQUIM (MARIANA)|14
2459|Formiga|14
2475|GAGE (CONSELHEIRO LAFAIETE)|14
2478|GALILEIA|14
2486|GAMELEIRAS|14
2489|GARAPUAVA (UNAI)|14
2501|GASPAR LOPES (ALFENAS)|14
2523|GLAUCILANDIA|14
2533|GOIABEIRA|14
2534|GOIANA|14
2536|GOIANASES (CAPETINGA)|14
2552|GONCALVES|14
2556|GONZAGA|14
2557|GOROROS (DOM JOAQUIM)|14
2558|GOUVEIA|14
2576|GOVERNADOR VALADARES|14
2588|GRANADA (ABRE CAMPO)|14
2593|GRAO MOGOL|14
2600|GRUPIARA|14
2622|GUANHAES|14
2623|GUAPE|14
2635|GUARACIABA|14
2637|GUARACIAMA|14
2643|GUARANESIA|14
2644|GUARANI|14
2656|GUARARA|14
2664|GUARDA DOS FERREIROS (SAO GOTA|14
2665|GUARDA-MOR|14
2666|GUARDINHA (SAO SEBASTIAO DO PA|14
2677|GUAXUPE|14
2681|GUIDOVAL|14
2683|GUIMARANIA|14
2685|GUIRICEMA|14
2686|GURINHATA|14
2701|Governador Valadares|14
2705|Grão Mogol|14
2708|Guanhães|14
2711|GuapÃ©|14
2712|Guapé|14
2715|Guaranésia|14
2724|Guaxupé|14
2728|Guidoval|14
2731|HELIODORA|14
2734|HEMATITA (ANTONIO DIAS)|14
2765|IAPU|14
2776|IBERTIOGA|14
2777|IBIA|14
2779|IBIAI|14
2797|IBIRACATU|14
2798|IBIRACI|14
2811|IBIRITE|14
2818|IBITIRA (MARTINHO CAMPOS)|14
2823|IBITIURA DE MINAS|14
2826|IBITURUNA|14
2834|ICARAI DE MINAS|14
2853|IGARAPE|14
2860|IGARATINGA|14
2870|IGUATAMA|14
2873|IJACI|14
2879|ILHA DO RIO DOCE (CARATINGA)|14
2889|ILICINEA|14
2896|IMBE DE MINAS|14
2905|INCONFIDENTES|14
2907|INDAIABIRA|14
2914|INDIANOPOLIS|14
2920|INGAI|14
2927|INHAPIM|14
2929|INHAUMA|14
2935|INIMUTABA|14
2940|IPABA|14
2942|IPANEMA|14
2945|IPATINGA|14
2955|IPIACU|14
2976|IPUIUNA|14
2984|IRAI DE MINAS|14
3015|ITABIRA|14
3016|ITABIRINHA|14
3017|ITABIRITO|14
3021|ITACAMBIRA|14
3022|ITACARAMBI|14
3038|ITAGUARA|14
3051|ITAIPE|14
3060|ITAJUBA|14
3064|ITAMARANDIBA|14
3065|ITAMARATI (AGUAS VERMELHAS)|14
3066|ITAMARATI DE MINAS|14
3070|ITAMBACURI|14
3073|ITAMBE DO MATO DENTRO|14
3076|ITAMOGI|14
3077|ITAMONTE|14
3079|ITAMURI (MURIAE)|14
3083|ITANHANDU|14
3086|ITANHOMI|14
3088|ITAOBIM|14
3094|ITAPAGIPE|14
3096|ITAPANHOACANGA (ALVORADA DE MI|14
3101|ITAPECERICA|14
3113|ITAPEVA|14
3151|ITATIAIUCU|14
3159|ITAU DE MINAS|14
3163|ITAUNA|14
3166|ITAVERAVA|14
3167|ITINGA|14
3180|ITUETA|14
3181|ITUI (SAO JOAO NEPOMUCENO)|14
3182|ITUIUTABA|14
3184|ITUMIRIM|14
3189|ITURAMA|14
3190|ITUTINGA|14
3209|Ibirité|14
3214|Igarapé|14
3225|Inhapim|14
3227|Ipanema|14
3228|Ipatinga|14
3237|Itabira|14
3238|Itabiriro|14
3239|Itabirito|14
3246|Itajubá|14
3249|Itamarandiba|14
3269|Ituiutaba|14
3272|Iturama|14
3285|JABOTICATUBAS|14
3301|JACINTO|14
3305|JACUI|14
3310|JACUTINGA|14
3316|JAGUARACU|14
3332|JAIBA|14
3341|JAMPRUCA|14
3342|JANAUBA|14
3350|JANUARIA|14
3351|JAPARAIBA|14
3358|JAPONVAR|14
3393|JECEABA|14
3394|JENIPAPO DE MINAS|14
3396|JEQUERI|14
3400|JEQUITAI|14
3401|JEQUITIBA|14
3402|JEQUITINHONHA|14
3408|JESUANIA|14
3415|JK (CURVELO)|14
3417|JOAIMA|14
3418|JOANESIA|14
3427|JOAO MONLEVADE|14
3430|JOAO PINHEIRO|14
3432|JOAQUIM FELICIO|14
3442|JORDANIA|14
3449|JOSE GONCALVES DE MINAS|14
3450|JOSE RAYDAN|14
3452|JOSENOPOLIS|14
3456|JUATUBA|14
3466|JUIZ DE FORA|14
3482|JURAMENTO|14
3489|JURUAIA|14
3499|JUVENILIA|14
3513|Januária|14
3518|Jaíba|14
3521|Jesuânia|14
3525|João Monlevade|14
3527|João Pinheiro|14
3532|Juiz De Fora|14
3533|Juiz de Fora|14
3542|LADAINHA|14
3546|LAGAMAR|14
3563|LAGOA DA PRATA|14
3584|LAGOA DOS PATOS|14
3586|LAGOA DOURADA|14
3587|LAGOA FORMOSA|14
3588|LAGOA GRANDE|14
3599|LAGOINHA DE FORA (LAGOA SANTA)|14
3622|LAMBARI|14
3624|LAMIM|14
3625|LAMOUNIER (ITAPECERICA)|14
3632|LARANJAL|14
3639|LASSANCE|14
3646|LAVRAS|14
3650|LEANDRO FERREIRA|14
3653|LEME DO PRADO|14
3657|LEOPOLDINA|14
3663|LIBERDADE|14
3670|LIMA DUARTE|14
3672|LIMEIRA DO OESTE|14
3690|LOBO LEITE (CONGONHAS)|14
3693|LONTRA|14
3708|LUFA (NOVO CRUZEIRO)|14
3714|LUISBURGO|14
3715|LUISLANDIA|14
3717|LUIZ PIRES DE MINAS (CORACAO D|14
3720|LUIZLANDIA DO OESTE (JOAO PINH|14
3721|LUIZLANDIA DO OESTE (JOAO PINHEIRO)|14
3722|LUMINARIAS|14
3727|LUZ|14
3736|Lagoa Santa|14
3738|Lagoa da Prata|14
3740|Lambari|14
3741|Lamim|14
3746|Lavras|14
3748|Leopoldina|14
3761|Luisburgo|14
3764|MACAIA (BOM SUCESSO)|14
3779|MACHACALIS|14
3782|MACHADO|14
3786|MACUCO DE MINAS|14
3787|MACUCO DE MINAS (ITUMIRIM)|14
3794|MADRE DE DEUS DE MINAS|14
3816|MALACACHETA|14
3827|MAMONAS|14
3839|MANGA|14
3843|MANHUACU|14
3844|MANHUMIRIM|14
3853|MANTENA|14
3855|MANTIQUEIRA (SANTOS DUMONT)|14
3856|MANTIQUEIRA DO PALMITAL (BARBA|14
3860|MAR DE ESPANHA|14
3884|MARAVILHAS|14
3905|MARIA DA FE|14
3909|MARIANA|14
3919|MARILAC|14
3921|MARILANDIA (ITAPECERICA)|14
3929|MARIO CAMPOS|14
3932|MARIPA DE MINAS|14
3938|MARLIERIA|14
3940|MARMELOPOLIS|14
3943|MARTINESIA (UBERLANDIA)|14
3944|MARTINHO CAMPOS|14
3948|MARTINS GUIMARAES (LAGOA DA PR|14
3949|MARTINS SOARES|14
3962|MATA VERDE|14
3967|MATERLANDIA|14
3968|MATEUS LEME|14
3969|MATHIAS LOBATO|14
3970|MATIAS BARBOSA|14
3971|MATIAS CARDOSO|14
3978|MATIPO|14
3985|MATO VERDE|14
3989|MATOZINHOS|14
3995|MATUTINA|14
4003|MEDEIROS|14
4007|MEDINA|14
4011|MELO VIANA (ESMERALDAS)|14
4013|MENDES PIMENTEL|14
4014|MENDONCA|14
4015|MENDONCA (VEREDINHA)|14
4019|MERCES|14
4020|MERCES DE AGUA LIMPA|14
4021|MERCES DE AGUA LIMPA (SAO TIAG|14
4025|MESQUITA|14
4037|MILHO VERDE (SERRO)|14
4044|MINAS NOVAS|14
4045|MINDURI|14
4051|MIRABELA|14
4056|MIRADOURO|14
4057|MIRAGAIA (UBA)|14
4059|MIRAI|14
4077|MIRAVANIA|14
4086|MOCAMBEIRO|14
4089|MOEDA|14
4090|MOEMA|14
4108|MONJOLOS|14
4113|MONSENHOR HORTA (MARIANA)|14
4114|MONSENHOR JOAO ALEXANDRE|14
4115|MONSENHOR JOAO ALEXANDRE (CLAU|14
4116|MONSENHOR PAULO|14
4119|MONTALVANIA|14
4126|MONTE ALEGRE DE MINAS|14
4135|MONTE AZUL|14
4137|MONTE BELO|14
4142|MONTE CARMELO|14
4144|MONTE CELESTE|14
4145|MONTE CELESTE (SAO GERALDO)|14
4148|MONTE FORMOSO|14
4153|MONTE SANTO DE MINAS|14
4154|MONTE SIAO|14
4156|MONTE VERDE (CAMANDUCAIA)|14
4164|MONTES CLAROS|14
4166|MONTEZUMA|14
4171|MORADA NOVA DE MINAS|14
4182|MORRO (SAO FRANCISCO)|14
4187|MORRO DA GARCA|14
4192|MORRO DO FERRO (OLIVEIRA)|14
4193|MORRO DO PILAR|14
4213|MUCURI (TEOFILO OTONI)|14
4221|MUNHOZ|14
4228|MURIAE|14
4239|MUTUM|14
4242|MUZAMBINHO|14
4256|ManhuaÃ§u|14
4257|Manhuaçu|14
4268|Mariana|14
4288|Miradouro|14
4301|Monte Belo|14
4302|Monte Carmelo|14
4304|Monte Sião|14
4307|Montes Claros|14
4313|Muriae|14
4314|Muriaé|14
4315|Mutum|14
4317|NACIP RAYDAN|14
4320|NANUQUE|14
4323|NAQUE|14
4327|NATALANDIA|14
4328|NATERCIA|14
4338|NAZARENO|14
4344|NEPOMUCENO|14
4349|NICOLANDIA (RESPLENDOR)|14
4355|NINHEIRA|14
4397|NOVA BELEM|14
4414|NOVA ERA|14
